"","column_label","HI","Q_interval","storm.ID","site.ID","storm.num","month","day","response","date","doy"
"Interpolated HI for 78% discharge...189","4",-0.193200663349917,78,"POKE_storm2_06_12_fDOM","POKE","storm2","06","12","fDOM",2021-06-12,163
"Interpolated HI for 80% discharge...190","4",-0.175787728026534,80,"POKE_storm2_06_12_fDOM","POKE","storm2","06","12","fDOM",2021-06-12,163
"Interpolated HI for 82% discharge...191","4",-0.113598673300166,82,"POKE_storm2_06_12_fDOM","POKE","storm2","06","12","fDOM",2021-06-12,163
"Interpolated HI for 84% discharge...192","4",-0.0945273631840797,84,"POKE_storm2_06_12_fDOM","POKE","storm2","06","12","fDOM",2021-06-12,163
"Interpolated HI for 86% discharge...193","4",-0.104477611940298,86,"POKE_storm2_06_12_fDOM","POKE","storm2","06","12","fDOM",2021-06-12,163
"Interpolated HI for 88% discharge...194","4",-0.0364842454394692,88,"POKE_storm2_06_12_fDOM","POKE","storm2","06","12","fDOM",2021-06-12,163
"Interpolated HI for 90% discharge...195","4",-0.0302653399668325,90,"POKE_storm2_06_12_fDOM","POKE","storm2","06","12","fDOM",2021-06-12,163
"Interpolated HI for 92% discharge...196","4",-0.0534825870646766,92,"POKE_storm2_06_12_fDOM","POKE","storm2","06","12","fDOM",2021-06-12,163
"Interpolated HI for 94% discharge...197","4",-0.00497512437810926,94,"POKE_storm2_06_12_fDOM","POKE","storm2","06","12","fDOM",2021-06-12,163
"Interpolated HI for 96% discharge...198","4",0.00456053067993362,96,"POKE_storm2_06_12_fDOM","POKE","storm2","06","12","fDOM",2021-06-12,163
"Interpolated HI for 98% discharge...199","4",-0.000829187396351572,98,"POKE_storm2_06_12_fDOM","POKE","storm2","06","12","fDOM",2021-06-12,163
"Interpolated HI for 100% discharge...200","4",0.068407960199005,100,"POKE_storm2_06_12_fDOM","POKE","storm2","06","12","fDOM",2021-06-12,163
"Interpolated HI for 2% discharge...201","5",0.0213346518697575,2,"POKE_storm3_06_15_NO3","POKE","storm3","06","15","NO3",2021-06-15,166
"Interpolated HI for 4% discharge...202","5",0.00934878951030971,4,"POKE_storm3_06_15_NO3","POKE","storm3","06","15","NO3",2021-06-15,166
"Interpolated HI for 6% discharge...203","5",0.00895505988352979,6,"POKE_storm3_06_15_NO3","POKE","storm3","06","15","NO3",2021-06-15,166
"Interpolated HI for 8% discharge...204","5",0.00837820019778096,8,"POKE_storm3_06_15_NO3","POKE","storm3","06","15","NO3",2021-06-15,166
"Interpolated HI for 10% discharge...205","5",0.0166190528513352,10,"POKE_storm3_06_15_NO3","POKE","storm3","06","15","NO3",2021-06-15,166
"Interpolated HI for 12% discharge...206","5",0.0166190528513355,12,"POKE_storm3_06_15_NO3","POKE","storm3","06","15","NO3",2021-06-15,166
"Interpolated HI for 14% discharge...207","5",0.014851847782295,14,"POKE_storm3_06_15_NO3","POKE","storm3","06","15","NO3",2021-06-15,166
"Interpolated HI for 16% discharge...208","5",0.0137622239314366,16,"POKE_storm3_06_15_NO3","POKE","storm3","06","15","NO3",2021-06-15,166
"Interpolated HI for 18% discharge...209","5",0.00980661465772936,18,"POKE_storm3_06_15_NO3","POKE","storm3","06","15","NO3",2021-06-15,166
"Interpolated HI for 20% discharge...210","5",0.0129930776837703,20,"POKE_storm3_06_15_NO3","POKE","storm3","06","15","NO3",2021-06-15,166
"Interpolated HI for 22% discharge...211","5",0.0096326411017098,22,"POKE_storm3_06_15_NO3","POKE","storm3","06","15","NO3",2021-06-15,166
"Interpolated HI for 24% discharge...212","5",0.00941288503094873,24,"POKE_storm3_06_15_NO3","POKE","storm3","06","15","NO3",2021-06-15,166
"Interpolated HI for 26% discharge...213","5",0.00680328169065669,26,"POKE_storm3_06_15_NO3","POKE","storm3","06","15","NO3",2021-06-15,166
"Interpolated HI for 28% discharge...214","5",0.00852470424495433,28,"POKE_storm3_06_15_NO3","POKE","storm3","06","15","NO3",2021-06-15,166
"Interpolated HI for 30% discharge...215","5",0.00811266161227664,30,"POKE_storm3_06_15_NO3","POKE","storm3","06","15","NO3",2021-06-15,166
"Interpolated HI for 32% discharge...216","5",0.0082408526535549,32,"POKE_storm3_06_15_NO3","POKE","storm3","06","15","NO3",2021-06-15,166
"Interpolated HI for 34% discharge...217","5",0.486054646009596,34,"POKE_storm3_06_15_NO3","POKE","storm3","06","15","NO3",2021-06-15,166
"Interpolated HI for 36% discharge...218","5",0.00554884078672724,36,"POKE_storm3_06_15_NO3","POKE","storm3","06","15","NO3",2021-06-15,166
"Interpolated HI for 38% discharge...219","5",0.000805772259458326,38,"POKE_storm3_06_15_NO3","POKE","storm3","06","15","NO3",2021-06-15,166
"Interpolated HI for 40% discharge...220","5",-0.00617148298721754,40,"POKE_storm3_06_15_NO3","POKE","storm3","06","15","NO3",2021-06-15,166
"Interpolated HI for 42% discharge...221","5",0.491347104713769,42,"POKE_storm3_06_15_NO3","POKE","storm3","06","15","NO3",2021-06-15,166
"Interpolated HI for 44% discharge...222","5",0.490046881295096,44,"POKE_storm3_06_15_NO3","POKE","storm3","06","15","NO3",2021-06-15,166
"Interpolated HI for 46% discharge...223","5",0.490046881295096,46,"POKE_storm3_06_15_NO3","POKE","storm3","06","15","NO3",2021-06-15,166
"Interpolated HI for 48% discharge...224","5",0.490330732886497,48,"POKE_storm3_06_15_NO3","POKE","storm3","06","15","NO3",2021-06-15,166
"Interpolated HI for 50% discharge...225","5",0.491118192140058,50,"POKE_storm3_06_15_NO3","POKE","storm3","06","15","NO3",2021-06-15,166
"Interpolated HI for 52% discharge...226","5",0.49094421858404,52,"POKE_storm3_06_15_NO3","POKE","storm3","06","15","NO3",2021-06-15,166
"Interpolated HI for 54% discharge...227","5",0.491576017287479,54,"POKE_storm3_06_15_NO3","POKE","storm3","06","15","NO3",2021-06-15,166
"Interpolated HI for 56% discharge...228","5",0.491576017287479,56,"POKE_storm3_06_15_NO3","POKE","storm3","06","15","NO3",2021-06-15,166
"Interpolated HI for 58% discharge...229","5",0.491576017287479,58,"POKE_storm3_06_15_NO3","POKE","storm3","06","15","NO3",2021-06-15,166
"Interpolated HI for 60% discharge...230","5",0.490294106874703,60,"POKE_storm3_06_15_NO3","POKE","storm3","06","15","NO3",2021-06-15,166
"Interpolated HI for 62% discharge...231","5",0.491374574222614,62,"POKE_storm3_06_15_NO3","POKE","storm3","06","15","NO3",2021-06-15,166
"Interpolated HI for 64% discharge...232","5",0.491374574222614,64,"POKE_storm3_06_15_NO3","POKE","storm3","06","15","NO3",2021-06-15,166
"Interpolated HI for 66% discharge...233","5",0.490962531589936,66,"POKE_storm3_06_15_NO3","POKE","storm3","06","15","NO3",2021-06-15,166
"Interpolated HI for 68% discharge...234","5",0.490623740980845,68,"POKE_storm3_06_15_NO3","POKE","storm3","06","15","NO3",2021-06-15,166
"Interpolated HI for 70% discharge...235","5",0.490925905578142,70,"POKE_storm3_06_15_NO3","POKE","storm3","06","15","NO3",2021-06-15,166
"Interpolated HI for 72% discharge...236","5",0.490019411786251,72,"POKE_storm3_06_15_NO3","POKE","storm3","06","15","NO3",2021-06-15,166
"Interpolated HI for 74% discharge...237","5",0.00197780463685326,74,"POKE_storm3_06_15_NO3","POKE","storm3","06","15","NO3",2021-06-15,166
"Interpolated HI for 76% discharge...238","5",0.00197780463685326,76,"POKE_storm3_06_15_NO3","POKE","storm3","06","15","NO3",2021-06-15,166
"Interpolated HI for 78% discharge...239","5",0.00197780463685326,78,"POKE_storm3_06_15_NO3","POKE","storm3","06","15","NO3",2021-06-15,166
"Interpolated HI for 80% discharge...240","5",0.00191370911621536,80,"POKE_storm3_06_15_NO3","POKE","storm3","06","15","NO3",2021-06-15,166
"Interpolated HI for 82% discharge...241","5",0.00274695088451837,82,"POKE_storm3_06_15_NO3","POKE","storm3","06","15","NO3",2021-06-15,166
"Interpolated HI for 84% discharge...242","5",0.00257297732849837,84,"POKE_storm3_06_15_NO3","POKE","storm3","06","15","NO3",2021-06-15,166
"Interpolated HI for 86% discharge...243","5",0.000347947112039892,86,"POKE_storm3_06_15_NO3","POKE","storm3","06","15","NO3",2021-06-15,166
"Interpolated HI for 88% discharge...244","5",0.00274695088451815,88,"POKE_storm3_06_15_NO3","POKE","storm3","06","15","NO3",2021-06-15,166
"Interpolated HI for 90% discharge...245","5",-0.000366260117936168,90,"POKE_storm3_06_15_NO3","POKE","storm3","06","15","NO3",2021-06-15,166
"Interpolated HI for 92% discharge...246","5",-0.000521920668058451,92,"POKE_storm3_06_15_NO3","POKE","storm3","06","15","NO3",2021-06-15,166
"Interpolated HI for 94% discharge...247","5",-0.000274695088450461,94,"POKE_storm3_06_15_NO3","POKE","storm3","06","15","NO3",2021-06-15,166
"Interpolated HI for 96% discharge...248","5",-0.000274695088450461,96,"POKE_storm3_06_15_NO3","POKE","storm3","06","15","NO3",2021-06-15,166
"Interpolated HI for 98% discharge...249","5",0.497619309233418,98,"POKE_storm3_06_15_NO3","POKE","storm3","06","15","NO3",2021-06-15,166
"Interpolated HI for 100% discharge...250","5",0.496996667032928,100,"POKE_storm3_06_15_NO3","POKE","storm3","06","15","NO3",2021-06-15,166
"Interpolated HI for 2% discharge...251","6",-0.21875,2,"POKE_storm3_06_15_fDOM","POKE","storm3","06","15","fDOM",2021-06-15,166
"Interpolated HI for 4% discharge...252","6",-0.709490740740741,4,"POKE_storm3_06_15_fDOM","POKE","storm3","06","15","fDOM",2021-06-15,166
"Interpolated HI for 6% discharge...253","6",-0.768518518518519,6,"POKE_storm3_06_15_fDOM","POKE","storm3","06","15","fDOM",2021-06-15,166
"Interpolated HI for 8% discharge...254","6",-0.543981481481482,8,"POKE_storm3_06_15_fDOM","POKE","storm3","06","15","fDOM",2021-06-15,166
"Interpolated HI for 10% discharge...255","6",-0.47337962962963,10,"POKE_storm3_06_15_fDOM","POKE","storm3","06","15","fDOM",2021-06-15,166
"Interpolated HI for 12% discharge...256","6",-0.445601851851852,12,"POKE_storm3_06_15_fDOM","POKE","storm3","06","15","fDOM",2021-06-15,166
"Interpolated HI for 14% discharge...257","6",-0.744212962962963,14,"POKE_storm3_06_15_fDOM","POKE","storm3","06","15","fDOM",2021-06-15,166
"Interpolated HI for 16% discharge...258","6",-0.744212962962963,16,"POKE_storm3_06_15_fDOM","POKE","storm3","06","15","fDOM",2021-06-15,166
"Interpolated HI for 18% discharge...259","6",-0.689814814814815,18,"POKE_storm3_06_15_fDOM","POKE","storm3","06","15","fDOM",2021-06-15,166
"Interpolated HI for 20% discharge...260","6",-0.725694444444445,20,"POKE_storm3_06_15_fDOM","POKE","storm3","06","15","fDOM",2021-06-15,166
"Interpolated HI for 22% discharge...261","6",-0.715277777777778,22,"POKE_storm3_06_15_fDOM","POKE","storm3","06","15","fDOM",2021-06-15,166
"Interpolated HI for 24% discharge...262","6",-0.712962962962963,24,"POKE_storm3_06_15_fDOM","POKE","storm3","06","15","fDOM",2021-06-15,166
"Interpolated HI for 26% discharge...263","6",-0.66087962962963,26,"POKE_storm3_06_15_fDOM","POKE","storm3","06","15","fDOM",2021-06-15,166
"Interpolated HI for 28% discharge...264","6",-0.716435185185185,28,"POKE_storm3_06_15_fDOM","POKE","storm3","06","15","fDOM",2021-06-15,166
"Interpolated HI for 30% discharge...265","6",-0.674768518518519,30,"POKE_storm3_06_15_fDOM","POKE","storm3","06","15","fDOM",2021-06-15,166
"Interpolated HI for 32% discharge...266","6",-0.680555555555556,32,"POKE_storm3_06_15_fDOM","POKE","storm3","06","15","fDOM",2021-06-15,166
"Interpolated HI for 34% discharge...267","6",-0.540509259259259,34,"POKE_storm3_06_15_fDOM","POKE","storm3","06","15","fDOM",2021-06-15,166
"Interpolated HI for 36% discharge...268","6",-0.601851851851852,36,"POKE_storm3_06_15_fDOM","POKE","storm3","06","15","fDOM",2021-06-15,166
"Interpolated HI for 38% discharge...269","6",-0.649305555555556,38,"POKE_storm3_06_15_fDOM","POKE","storm3","06","15","fDOM",2021-06-15,166
"Interpolated HI for 40% discharge...270","6",-0.621527777777778,40,"POKE_storm3_06_15_fDOM","POKE","storm3","06","15","fDOM",2021-06-15,166
"Interpolated HI for 42% discharge...271","6",-0.553240740740741,42,"POKE_storm3_06_15_fDOM","POKE","storm3","06","15","fDOM",2021-06-15,166
"Interpolated HI for 44% discharge...272","6",-0.5625,44,"POKE_storm3_06_15_fDOM","POKE","storm3","06","15","fDOM",2021-06-15,166
"Interpolated HI for 46% discharge...273","6",-0.5625,46,"POKE_storm3_06_15_fDOM","POKE","storm3","06","15","fDOM",2021-06-15,166
"Interpolated HI for 48% discharge...274","6",-0.520833333333333,48,"POKE_storm3_06_15_fDOM","POKE","storm3","06","15","fDOM",2021-06-15,166
"Interpolated HI for 50% discharge...275","6",-0.509259259259259,50,"POKE_storm3_06_15_fDOM","POKE","storm3","06","15","fDOM",2021-06-15,166
"Interpolated HI for 52% discharge...276","6",-0.511574074074074,52,"POKE_storm3_06_15_fDOM","POKE","storm3","06","15","fDOM",2021-06-15,166
"Interpolated HI for 54% discharge...277","6",-0.523148148148148,54,"POKE_storm3_06_15_fDOM","POKE","storm3","06","15","fDOM",2021-06-15,166
"Interpolated HI for 56% discharge...278","6",-0.523148148148148,56,"POKE_storm3_06_15_fDOM","POKE","storm3","06","15","fDOM",2021-06-15,166
"Interpolated HI for 58% discharge...279","6",-0.523148148148148,58,"POKE_storm3_06_15_fDOM","POKE","storm3","06","15","fDOM",2021-06-15,166
"Interpolated HI for 60% discharge...280","6",-0.505787037037037,60,"POKE_storm3_06_15_fDOM","POKE","storm3","06","15","fDOM",2021-06-15,166
"Interpolated HI for 62% discharge...281","6",-0.490740740740741,62,"POKE_storm3_06_15_fDOM","POKE","storm3","06","15","fDOM",2021-06-15,166
"Interpolated HI for 64% discharge...282","6",-0.490740740740741,64,"POKE_storm3_06_15_fDOM","POKE","storm3","06","15","fDOM",2021-06-15,166
"Interpolated HI for 66% discharge...283","6",-0.503472222222222,66,"POKE_storm3_06_15_fDOM","POKE","storm3","06","15","fDOM",2021-06-15,166
"Interpolated HI for 68% discharge...284","6",-0.503472222222222,68,"POKE_storm3_06_15_fDOM","POKE","storm3","06","15","fDOM",2021-06-15,166
"Interpolated HI for 70% discharge...285","6",-0.501157407407407,70,"POKE_storm3_06_15_fDOM","POKE","storm3","06","15","fDOM",2021-06-15,166
"Interpolated HI for 72% discharge...286","6",-0.416666666666666,72,"POKE_storm3_06_15_fDOM","POKE","storm3","06","15","fDOM",2021-06-15,166
"Interpolated HI for 74% discharge...287","6",-0.462962962962963,74,"POKE_storm3_06_15_fDOM","POKE","storm3","06","15","fDOM",2021-06-15,166
"Interpolated HI for 76% discharge...288","6",-0.462962962962963,76,"POKE_storm3_06_15_fDOM","POKE","storm3","06","15","fDOM",2021-06-15,166
"Interpolated HI for 78% discharge...289","6",-0.462962962962963,78,"POKE_storm3_06_15_fDOM","POKE","storm3","06","15","fDOM",2021-06-15,166
"Interpolated HI for 80% discharge...290","6",-0.430555555555555,80,"POKE_storm3_06_15_fDOM","POKE","storm3","06","15","fDOM",2021-06-15,166
"Interpolated HI for 82% discharge...291","6",-0.450231481481482,82,"POKE_storm3_06_15_fDOM","POKE","storm3","06","15","fDOM",2021-06-15,166
"Interpolated HI for 84% discharge...292","6",-0.289351851851852,84,"POKE_storm3_06_15_fDOM","POKE","storm3","06","15","fDOM",2021-06-15,166
"Interpolated HI for 86% discharge...293","6",-0.353009259259259,86,"POKE_storm3_06_15_fDOM","POKE","storm3","06","15","fDOM",2021-06-15,166
"Interpolated HI for 88% discharge...294","6",-0.349537037037037,88,"POKE_storm3_06_15_fDOM","POKE","storm3","06","15","fDOM",2021-06-15,166
"Interpolated HI for 90% discharge...295","6",-0.106481481481481,90,"POKE_storm3_06_15_fDOM","POKE","storm3","06","15","fDOM",2021-06-15,166
"Interpolated HI for 92% discharge...296","6",-0.172453703703704,92,"POKE_storm3_06_15_fDOM","POKE","storm3","06","15","fDOM",2021-06-15,166
"Interpolated HI for 94% discharge...297","6",-0.172453703703703,94,"POKE_storm3_06_15_fDOM","POKE","storm3","06","15","fDOM",2021-06-15,166
"Interpolated HI for 96% discharge...298","6",-0.172453703703703,96,"POKE_storm3_06_15_fDOM","POKE","storm3","06","15","fDOM",2021-06-15,166
"Interpolated HI for 98% discharge...299","6",0.159722222222223,98,"POKE_storm3_06_15_fDOM","POKE","storm3","06","15","fDOM",2021-06-15,166
"Interpolated HI for 100% discharge...300","6",0.107638888888889,100,"POKE_storm3_06_15_fDOM","POKE","storm3","06","15","fDOM",2021-06-15,166
"Interpolated HI for 2% discharge...301","7",-0.0119854680056209,2,"POKE_storm4a_06_19_NO3","POKE","storm4a","06","19","NO3",2021-06-19,170
"Interpolated HI for 4% discharge...302","7",0.199900606642218,4,"POKE_storm4a_06_19_NO3","POKE","storm4a","06","19","NO3",2021-06-19,170
"Interpolated HI for 6% discharge...303","7",0.199900606642218,6,"POKE_storm4a_06_19_NO3","POKE","storm4a","06","19","NO3",2021-06-19,170
"Interpolated HI for 8% discharge...304","7",0.188668014760485,8,"POKE_storm4a_06_19_NO3","POKE","storm4a","06","19","NO3",2021-06-19,170
"Interpolated HI for 10% discharge...305","7",0.185024162868012,10,"POKE_storm4a_06_19_NO3","POKE","storm4a","06","19","NO3",2021-06-19,170
"Interpolated HI for 12% discharge...306","7",0.182085204099119,12,"POKE_storm4a_06_19_NO3","POKE","storm4a","06","19","NO3",2021-06-19,170
"Interpolated HI for 14% discharge...307","7",0.182085204099119,14,"POKE_storm4a_06_19_NO3","POKE","storm4a","06","19","NO3",2021-06-19,170
"Interpolated HI for 16% discharge...308","7",0.0604482983171676,16,"POKE_storm4a_06_19_NO3","POKE","storm4a","06","19","NO3",2021-06-19,170
"Interpolated HI for 18% discharge...309","7",0.0584832802092978,18,"POKE_storm4a_06_19_NO3","POKE","storm4a","06","19","NO3",2021-06-19,170
"Interpolated HI for 20% discharge...310","7",0.0586203744958933,20,"POKE_storm4a_06_19_NO3","POKE","storm4a","06","19","NO3",2021-06-19,170
"Interpolated HI for 22% discharge...311","7",0.058940261164616,22,"POKE_storm4a_06_19_NO3","POKE","storm4a","06","19","NO3",2021-06-19,170
"Interpolated HI for 24% discharge...312","7",0.0565639601969593,24,"POKE_storm4a_06_19_NO3","POKE","storm4a","06","19","NO3",2021-06-19,170
"Interpolated HI for 26% discharge...313","7",0.0569752430567461,26,"POKE_storm4a_06_19_NO3","POKE","storm4a","06","19","NO3",2021-06-19,170
"Interpolated HI for 28% discharge...314","7",0.0569752430567461,28,"POKE_storm4a_06_19_NO3","POKE","storm4a","06","19","NO3",2021-06-19,170
"Interpolated HI for 30% discharge...315","7",-0.000935668506015036,30,"POKE_storm4a_06_19_NO3","POKE","storm4a","06","19","NO3",2021-06-19,170
"Interpolated HI for 32% discharge...316","7",-0.000935668506015036,32,"POKE_storm4a_06_19_NO3","POKE","storm4a","06","19","NO3",2021-06-19,170
"Interpolated HI for 34% discharge...317","7",-0.000935668506015036,34,"POKE_storm4a_06_19_NO3","POKE","storm4a","06","19","NO3",2021-06-19,170
"Interpolated HI for 36% discharge...318","7",-0.000935668506015036,36,"POKE_storm4a_06_19_NO3","POKE","storm4a","06","19","NO3",2021-06-19,170
"Interpolated HI for 38% discharge...319","7",-0.000935668506015036,38,"POKE_storm4a_06_19_NO3","POKE","storm4a","06","19","NO3",2021-06-19,170
"Interpolated HI for 40% discharge...320","7",0.499064331493985,40,"POKE_storm4a_06_19_NO3","POKE","storm4a","06","19","NO3",2021-06-19,170
"Interpolated HI for 42% discharge...321","7",0.499064331493985,42,"POKE_storm4a_06_19_NO3","POKE","storm4a","06","19","NO3",2021-06-19,170
"Interpolated HI for 44% discharge...322","7",0.255876203859204,44,"POKE_storm4a_06_19_NO3","POKE","storm4a","06","19","NO3",2021-06-19,170
